,total_pass,accurate_pass,total_long_balls,accurate_long_balls,goal_assist,good_high_claim,saved_shots_from_inside_the_box,saves,minutes_played,touches,possession_lost_ctrl,goals_prevented,total_cross,accurate_cross,aerial_lost,duel_lost,duel_won,dispossessed,on_target_scoring_attempt,goals,total_clearance,outfielder_block,interception_won,total_tackle,fouls,expected_goals,expected_assists,aerial_won,was_fouled,shot_off_target,challenge_lost,total_contest,won_contest,big_chance_created,clearance_off_line,key_pass,error_lead_to_a_shot,big_chance_missed,penalty_miss,blocked_scoring_attempt,penalty_save,punches,penalty_conceded,total_offside,total_keeper_sweeper,accurate_keeper_sweeper,hit_woodwork,last_man_tackle,own_goals,penalty_won,error_lead_to_a_goal,pass_accuracy,long_ball_accuracy,cross_accuracy,keeper_sweeper_accuracy,contest_win_rate,contest_loss_rate,duel_win_rate,aerial_win_rate,rating
hit_woodwork,-0.02096474340847743,-0.020292092939631044,-0.04962915902281343,-0.04108311013310334,0.019086365709522646,-0.02525589554672294,-0.031272330172416526,-0.034584229656062435,0.02900615036999563,-0.0022496042507316495,0.04131382638762399,0.00231548119303292,0.027461494503349927,0.00961762915063722,0.029635853313609725,0.0606932663965953,0.037933589779664975,0.04394720612340111,0.1220121851213435,0.04776254069374774,-0.04232875409703305,-0.021314668997946058,-0.018144500829248542,-0.019643882437710907,0.025072511214773704,0.18921678727537902,0.0387061932290488,0.017266369931420233,0.05590868232911391,0.24299305750842268,-0.0006851145720190868,0.06736557554936955,0.04275930088880478,0.027606192919466293,-0.004069234058884061,0.054005904936421996,0.004108086037712689,0.20926739626127044,0.09609026849073808,0.05527022602878207,-0.006122578982701569,-0.021308349577775696,0.0162435650153874,0.06648883816328167,-0.022143843111990053,-0.02197248055800212,1.0,-0.007207775530968192,-0.008868225528396466,0.03436158593893901,-0.015628931818815434,-0.0034786477780122116,0.01585283000982074,-0.03142084582252951,,-0.01222851915198543,-0.016188810461959493,-0.011031269455319027,-0.009329374925037048,0.062187688875670034
last_man_tackle,0.08027849554877452,0.0833613280727769,0.021751311327611343,0.025652379564581246,-0.006461000851780771,-0.01539262730061161,-0.019059443854412654,-0.019918571514926545,0.046815432986763564,0.07768950564032048,-0.016156971286754876,-0.002537993528224804,-0.022289279992230585,-0.023142685314865293,0.03917818786397628,0.004845858334847761,0.06202603861829984,-0.03735694757080863,-0.029852876523189943,-0.01614785457257787,0.10452505230940014,0.05336812983323853,0.0469582668924409,0.09824228452146823,0.022881343721621775,-0.019004537467809654,-0.01597448103923068,0.05397890552704311,-0.01695855237050035,-0.025769159729786162,0.0007021764968227156,-0.03894398715574268,-0.03167859700883211,-0.006971363539789603,0.005614365377647037,-0.02227380859927912,0.008574802650045078,-0.012270692000532388,-0.004410511663810237,-0.021501723003077646,-0.0037315080047324346,-0.012986729487975097,0.011340905683906407,-0.012660672945117446,-0.01349593497468773,-0.013391495204498713,-0.007207775530968192,1.0,-0.005404888142803839,0.005310035865716294,0.01024233408676572,0.04665458853558949,-0.0037600036209807287,-0.0238714362699961,,0.003850397662801084,0.008352210289561308,0.03924908991217093,0.013972235110252175,0.04407458023278192
own_goals,0.027873362125208564,0.02870670769310239,0.019036187079023825,0.017277041054668405,-0.008008898142405425,0.026119799552687933,0.011692378455668775,0.014442069303855698,0.03077726888990897,0.02792618653027625,-0.010012682648293298,-0.0320688005363364,-0.016774323846002314,-0.018156094532297967,0.003269902192674607,-0.006247273165133763,0.007722553022910782,-0.008464495196403255,-0.022524168604275713,-0.0167854655075574,0.03510253556831521,0.022604294872241932,0.009535807795035963,-0.0009890642497039197,-0.002853556333690568,-0.019966888952768047,-0.020525338269665207,0.03126305283266849,-0.009137905357850603,-0.008056393175043863,0.003912570722980532,-0.022930182186853172,-0.018402216441800578,-0.018131996761371685,0.016084270649344076,-0.010642974830049558,0.009348738544646486,-0.016043179127823354,-0.0028438353198430863,-0.017006812930169972,-0.0024060233979673476,0.023247961406952157,-0.005914016577054077,-0.0038591478160186297,-0.0010859116221692772,-0.0007416353825052234,-0.008868225528396466,-0.005404888142803839,1.0,0.01570179290659537,0.009790586289860464,0.017174791726133756,-0.007865444889473328,-0.015720515539512404,0.013549755108590729,0.0010753608594314071,0.02463351773243699,0.018911701013291402,0.020487178815741285,-0.04670351762116033
penalty_won,-0.015734766185736604,-0.01670196433293323,-0.028592188967378206,-0.028032147172954287,0.027326312702040906,-0.013560228428264522,-0.016790532722847924,-0.018568735893137563,0.01663094823369972,-0.0016179450297324253,0.02010715291982234,0.0012432128506704588,0.009530993846332493,0.0064251914241148095,0.013729220072048938,0.027890413870270303,0.05490748591717121,0.021307008644851928,0.06997301385149812,0.09014103442125145,-0.016280800848470722,-0.0033048848810891137,-0.02033981309059307,0.00078313313487754,0.005526257945601657,0.12229496911765188,0.039985197459752785,0.006285682236948875,0.09670002002504188,0.035656725724758656,0.004551931418420528,0.041662934890452814,0.03127021205828187,0.010980783360342916,-0.006407031467825934,0.02437626811178977,0.000699293634535818,0.04896573384061321,0.07125772528907605,0.007718840981787848,-0.003287294620851306,-0.011440738150401671,0.004057070286859082,0.005523488059304963,-0.011889325813956363,-0.011797318964631672,0.03436158593893901,0.005310035865716294,0.01570179290659537,1.0,-0.008391382723326438,-0.003009459725063661,-0.010899262780148208,-0.009920291064332369,,-0.00585182125718002,-0.005047796805342081,0.021444941340321492,-0.01587204337066378,0.11113846664110028
error_lead_to_a_goal,0.039763837444431745,0.033803682179306745,0.059373548703931286,0.04859092540669371,-0.0034369636806997924,0.020770022621936474,0.033171078505190195,0.043344152621738026,0.035925878142191246,0.03517038217256762,0.01399878042227475,-0.06062035043917592,-0.025404474951207734,-0.023085109332016115,0.0075844330336685166,-0.01574162654989246,-0.00396553672422174,-0.02743230407877524,-0.027474430073559652,-0.02047450036633048,0.030868544690970393,0.02240333128017746,0.0036324451687499435,0.014186494333773943,-0.009970996869713537,-0.0255018166745484,-0.008118904490887816,0.004803122782400634,-0.02295061858609155,-0.006644051118521441,0.01122119395330687,-0.026044791683157847,-0.013442191055777914,-0.004117363845518995,0.0036092977395498415,-0.027854886168755817,-0.006267070653341938,-0.019559501524034847,-0.005011837844611411,-0.019642999299126343,0.016601147899044,0.012353789088391505,-0.0009727009070855212,-0.012336646203197103,0.028195509185558017,0.029897075051877647,-0.015628931818815434,0.01024233408676572,0.009790586289860464,-0.008391382723326438,1.0,-0.005092851069282521,-0.01943048049089969,-0.015315521483142212,0.04128693978380554,0.018511282478514038,0.004719124042252582,0.013585141163632523,0.004357917829389857,-0.1474782559437464
pass_accuracy,0.3631620634312042,0.4787776887872567,-0.1875978881368983,0.03422103473485675,0.017735655855842292,-0.17722273376675654,-0.18969342189083913,-0.20461771629025408,0.07395553025296259,0.3204074446926964,-0.37335064287416553,-0.030421586727991338,0.0424562947764435,0.0396984934433857,-0.08774320226072509,-0.052001384299061676,0.005909829480806145,-0.03806402346945151,-0.03510044122338592,-0.03955078823722612,0.09145081954768694,0.11604885937725638,0.12807444241997085,0.10058497824726045,0.009584038125558777,-0.0604676951767575,0.07882599431863858,-0.07896698140625263,-0.002621965946767574,-0.006046450364329137,0.048650846968104094,-0.023994541242218156,0.005607076185187883,0.025982911185320944,0.02275172261813972,0.08982290837951817,0.008837539759195094,-0.047801182146466725,-0.015681959031844654,0.005924448989584387,-0.05055320659527845,-0.13599780006505566,0.0067765519172746135,-0.06969402501396336,-0.09592670054973332,-0.09883681750962221,-0.0034786477780122116,0.04665458853558949,0.017174791726133756,-0.003009459725063661,-0.005092851069282521,1.0,0.3606935182750916,0.022188419892174256,-0.1314702557668779,0.05665653859602087,0.03755881021156756,0.017873812746374472,-0.027149896268826114,0.09998869435491105
long_ball_accuracy,0.09251688189211332,0.14827042215725353,-0.06541052196927535,0.31486824195125374,0.025561185568016,-0.06049320588251648,-0.06248816826520425,-0.06618205556006669,-0.01387311461899991,0.07031445249766828,-0.18152551000620795,-0.010595724718714766,0.008811642140351083,0.01702553628315149,-0.000356543335789604,0.04227321896048894,0.031916355821362506,0.05427110390268311,0.04642746206422576,0.027896282778584927,-0.08075898112164377,0.0006623891532069564,-0.020515904971861888,-0.012128537259061416,0.02752166875456234,0.05946601610422761,0.0831953192971956,-0.012477995178736948,0.053717255089909786,0.06491375401277118,0.010558727361060631,0.06672381950510971,0.07578249666564091,0.045834337531690104,0.010102996953574783,0.10887500170783952,-0.003003078283715196,0.017626324270757728,0.026150098207049475,0.040403991359010905,-0.025657014111279162,-0.04084931361084087,-0.006895840795458015,0.015478785677121779,-0.03514789724692854,-0.036521557378746315,0.01585283000982074,-0.0037600036209807287,-0.007865444889473328,-0.010899262780148208,-0.01943048049089969,0.3606935182750916,1.0,0.020315934497454315,-0.09677014063656107,0.04398208298120071,-0.004546124467166708,-0.02300626348010748,-0.02018781757049906,0.1553989603429456
cross_accuracy,0.03261046650323852,0.03423141536255247,0.04501697213011989,0.045500093725922765,0.12977640435035037,0.011745952500010714,,,-0.009477562440249115,0.028495753980076647,-0.11706624406306539,,0.03305598487049757,0.6245582674454488,-0.012256271555462125,-0.019167973788091132,-0.0015571417280035138,-0.04570953089456863,-0.008331328936855339,-0.01803759103907763,0.014854225682970066,0.050287541332958235,-0.006581144885687032,-0.00819421509501529,-0.007056888751829145,-0.017716972604385185,0.3039860239277115,0.003047666050191307,0.0028613979868084053,-0.01726801358362267,0.012534880693519856,0.0009269763089555414,-0.0005016144897011334,0.21270048556598745,-0.01534276496100416,0.30256320324084746,-0.005629042296874201,-0.016359787006762147,-0.018521180274871537,-0.010355159557134286,,,-0.018941964720664985,-0.011821670998356938,,,-0.03142084582252951,-0.0238714362699961,-0.015720515539512404,-0.009920291064332369,-0.015315521483142212,0.022188419892174256,0.020315934497454315,1.0,,0.00759969375589286,-0.0034235163795708822,0.006104006870332235,0.0030160291266424118,0.13040002698090308
keeper_sweeper_accuracy,-0.03817873779069658,-0.09735351535712157,0.07041329632247481,0.023137913700067816,0.013549755108590729,0.043297648491542315,-0.04820275016418058,-0.08524542023473654,0.11245069499135647,-0.06899391930683949,0.09079445139046609,0.0030083464584401962,,,0.023559303396650563,-0.16144450318698614,0.000569780921748894,0.013549755108590794,,,0.1279665396062428,,0.013549755108590692,-0.16783720791877457,-0.13881854933408708,,0.016502071702584036,-0.01216691035321784,0.09201328565444883,,-0.1485447196791124,0.023559303396650636,0.023559303396650636,0.013549755108590729,,0.02573371107649916,-0.04944635119001126,,,,0.030533046578268157,0.019010936597923373,0.01919906255207939,,-0.018711853975000067,0.3604177114264159,,,0.013549755108590729,,0.04128693978380554,-0.1314702557668779,-0.09677014063656107,,1.0,,,0.19919291583350596,-0.048903984326503495,-0.010910990406167161
contest_win_rate,0.09697724677583201,0.09805265096799592,0.09213576149421332,0.09209313780263514,-0.001502658995140962,0.030685732282412236,0.033248894262722636,0.034335700131442125,0.0010709505441943486,0.07800619498854486,-0.12115522183728553,-0.016734742028300113,-0.012490955514943105,-0.0026156386041621587,-0.030342693458497494,-0.2553071051204651,0.2459319701444745,-0.007972751545857533,-0.013629624323512154,0.0018938106006235582,0.0376464441735284,0.061989175029436384,0.04458729118383341,0.025490044324045908,-0.021545927275791514,-0.007675582823735199,0.018308015358515832,0.005689509035618266,-0.0014482121472201136,-0.00035699232975192096,-0.006135799016713435,-0.0032705031170176197,0.6290694317967204,0.014264987257545459,0.018291259510726434,0.026353960552845657,-0.0066458639962981,-0.024715147009363263,-0.015710073457577908,0.014531304569211272,,,0.004264262549898044,-0.04988524893574038,0.0289298176595703,0.0289298176595703,-0.01222851915198543,0.003850397662801084,0.0010753608594314071,-0.00585182125718002,0.018511282478514038,0.05665653859602087,0.04398208298120071,0.00759969375589286,,1.0,-0.0034627022326645437,0.4980574742532126,0.02672675033587147,0.2720354661559805
contest_loss_rate,0.11520135262563379,0.10854345821208103,0.10360207657846442,0.08411329342921608,0.003981655754147496,-0.013959181411841678,-0.015125183993816698,-0.015619580547279696,0.11876345639033713,0.11946050260324373,0.03793347247882379,0.007612766014624431,0.01715152333198978,0.01384839489177211,-0.01707455348413989,0.2265541292652637,0.037209719692263096,-0.0022132358253660407,-0.06095112265754136,-0.034528969664939804,0.091284666868789,0.05225445626715932,0.09229313754588044,0.15635936163045563,0.058301554686377065,-0.06587169237288239,-0.010203253665539825,0.017405395975687545,0.0012441924493652597,-0.024274076050640355,0.862634746100956,-0.20088446897849516,-0.13677716268219228,-0.00888702885299922,-0.004038647561917395,0.012271897325741426,0.057977220199518884,-0.023582403605285674,-0.014145653032215951,-0.02540164813788208,,,-0.01036310086585078,-0.04826788021735819,-0.013160402013704102,-0.013160402013704102,-0.016188810461959493,0.008352210289561308,0.02463351773243699,-0.005047796805342081,0.004719124042252582,0.03755881021156756,-0.004546124467166708,-0.0034235163795708822,,-0.0034627022326645437,1.0,-0.15080463667524863,0.021031379079420518,-0.07281202966994832
duel_win_rate,0.17030561121556995,0.14959284011324345,0.2554697759218747,0.20115790452617838,-0.008552853341975518,0.1793909851648932,0.18243081977648368,0.20320837097042463,0.10807217132349874,0.18199885287274703,0.00584430412433359,0.01802314780495796,-0.020798506938940534,-0.012147901690703494,-0.2634666551588834,-0.4789182671411764,0.4250231318812909,-0.25475595769123643,-0.04119903590805313,-0.035855014622047654,0.15134698315719675,0.04899408035449893,0.06085138781402129,0.27950941344613506,-0.26084713453088926,-0.053802815171271653,-0.010726335241253073,0.2633598970640222,0.22430914544469782,-0.035020224840000044,-0.19863797253963897,-0.07837014844388768,0.11794296645807292,0.002231324032923727,0.012305141225846443,-0.027084257490378284,0.012444425055870517,-0.031234205413017902,-0.031205815404132746,-0.032859985308772044,0.0399260943902212,0.16156402904707923,-0.014854948246928543,-0.07104388954463392,0.12924608351861094,0.1342271903284306,-0.011031269455319027,0.03924908991217093,0.018911701013291402,0.021444941340321492,0.013585141163632523,0.017873812746374472,-0.02300626348010748,0.006104006870332235,0.19919291583350596,0.4980574742532126,-0.15080463667524863,1.0,0.6133824221234269,0.3376724153076885
aerial_win_rate,0.15270449951399198,0.130030813371138,0.2054380022476086,0.16227636937515666,-0.019250353515516617,0.13310692959439793,0.14774150012872467,0.16173100355535336,0.07773114993143464,0.14430177323704524,0.05724745887799162,0.01591452004442264,-0.05934305713328145,-0.04002093280826948,-0.4860010656787343,-0.33314703053925054,0.27557272779447256,-0.08526397755555565,-0.0478420953277538,-0.04093101059173978,0.16584917541365302,0.05311948665356465,0.04337542347086143,0.028817097954042168,-0.015805088286246872,-0.05380331895266673,-0.04610459368148932,0.4933797526435499,-0.02063313087423649,-0.02605863200643599,-0.029500470484588263,-0.09094007063243449,-0.06297978932885312,-0.03324716447711914,0.013719288699478988,-0.05783360321537022,0.0252998646515926,-0.017389680312685896,-0.019524619195776215,-0.035736514811652534,0.040573567170192504,0.1440565293243242,0.022995514190495493,-0.052468954509530555,0.10365725121785904,0.10225462039562369,-0.009329374925037048,0.013972235110252175,0.020487178815741285,-0.01587204337066378,0.004357917829389857,-0.027149896268826114,-0.02018781757049906,0.0030160291266424118,-0.048903984326503495,0.02672675033587147,0.021031379079420518,0.6133824221234269,1.0,0.1302906397446613
rating,0.28978497518171187,0.2784285721468305,0.15901366315735574,0.2251035325029521,0.2754927047501225,0.09975189275985252,0.1780703994710636,0.1858878114253887,0.28554949690075543,0.35869314822666015,0.16478918274762708,0.24587014735981452,0.1751494233751849,0.20843533690034804,0.011999563282095586,-0.05831137368868776,0.3347171478380738,-0.03382092533821358,0.36674827515842817,0.45727692853908075,0.11757961980152776,0.138820651160784,0.12574043349736985,0.19648536100920175,-0.05880583460949807,0.2702106575908662,0.3265575239412968,0.16233674125494413,0.21107006606636516,0.16822801066021187,-0.043410006080182244,0.08824091997987575,0.20143789313473975,0.318060505757355,0.09440924487404213,0.38621448166856387,-0.06709965774897919,-0.05643016718782084,-0.023928287486986083,0.11103851135904766,0.0693999840262223,0.08062187661198388,-0.09807546218020935,0.03191067265969254,0.025281670140769243,0.023885712371451703,0.062187688875670034,0.04407458023278192,-0.04670351762116033,0.11113846664110028,-0.1474782559437464,0.09998869435491105,0.1553989603429456,0.13040002698090308,-0.010910990406167161,0.2720354661559805,-0.07281202966994832,0.3376724153076885,0.1302906397446613,1.0
